,itemList
1,sausage,whole milk,semi-finished bread,yogurt
2,whole milk,pastry,salty snack
868,butter milk,hard cheese
869,frankfurter,margarine
870,whipped/sour cream,yogurt
871,roll products ,waffles
872,meat,soda
873,sausage,processed cheese
874,condensed milk,whole milk
875,finished products,yogurt,bottled beer,bottled water
876,brown bread,tropical fruit
877,frozen vegetables,sausage,whole milk,frozen vegetables,rolls/buns,other vegetables,oil,frozen fish,baking powder
878,onions,hard cheese
879,soda,shopping bags
880,oil,margarine
881,whole milk,specialty cheese
882,specialty chocolate,pasta,soda,long life bakery product
883,meat,other vegetables,pasta
884,citrus fruit,other vegetables
885,sausage,dog food,bottled beer,bottled water
886,beverages,beverages,sugar,pasta,domestic eggs
887,shopping bags,tropical fruit
888,butter,chocolate
889,sausage,frozen meals
890,soda,cling film/bags
891,UHT-milk,soft cheese
892,candy,soda
893,rolls/buns,salty snack,bottled water,shopping bags
894,dessert,condensed milk,rolls/buns,shopping bags
895,turkey,shopping bags
896,tropical fruit,rolls/buns
897,onions,soft cheese
898,grapes,other vegetables
899,soda,soda,canned fruit,processed cheese,soda,shopping bags
900,coffee,white bread
901,yogurt,canned beer
902,whipped/sour cream,yogurt
903,tropical fruit,berries
904,other vegetables,UHT-milk
905,frozen vegetables,other vegetables
906,butter,candy
907,chicken,butter
908,citrus fruit,skin care
909,root vegetables,frozen vegetables
910,tropical fruit,pip fruit
911,frankfurter,whole milk
912,dessert,packaged fruit/vegetables
913,margarine,margarine
914,beef,curd
915,citrus fruit,coffee
916,soda,frozen meals,bottled beer
917,other vegetables,chewing gum
918,canned beer,dessert,fruit/vegetable juice
919,chicken,pastry
920,pork,turkey,pot plants,whole milk,soda,dishes
921,grapes,other vegetables
922,pastry,liqueur
923,sausage,processed cheese,baking powder,specialty cheese
924,ham,napkins
925,white wine,specialty bar,specialty chocolate
926,soda,red/blush wine
927,sausage,coffee
928,berries,domestic eggs
929,sugar,other vegetables
930,tea,coffee
931,UHT-milk,herbs,butter,oil
932,rolls/buns,yogurt
933,frozen dessert,cream cheese 
934,yogurt,coffee
935,rolls/buns,fruit/vegetable juice,frozen vegetables,whipped/sour cream
936,hamburger meat,coffee
937,whole milk,shopping bags
938,ice cream,whole milk
939,sausage,grapes,sliced cheese,napkins
940,fruit/vegetable juice,berries
941,pork,root vegetables
942,pip fruit,shopping bags
943,sausage,curd
944,whole milk,domestic eggs,canned vegetables,flower (seeds)
945,rolls/buns,hard cheese,rolls/buns,flour
946,organic sausage,frozen meals,sugar
947,whole milk,onions,pickled vegetables
948,citrus fruit,other vegetables
949,frozen meals,bottled beer
950,tropical fruit,yogurt,semi-finished bread,soda
951,tropical fruit,white bread,butter
952,specialty bar,tropical fruit
953,bottled water,pastry
954,sugar,curd
955,sausage,other vegetables,tropical fruit,mayonnaise
956,other vegetables,whole milk,soda
957,pork,brown bread
958,UHT-milk,canned fish,root vegetables,waffles
959,cream cheese ,pip fruit,citrus fruit,chicken,other vegetables,curd,specialty chocolate,pastry
960,pork,yogurt
961,hamburger meat,other vegetables,domestic eggs
962,shopping bags,tropical fruit,red/blush wine
963,other vegetables,sliced cheese
964,butter,whole milk
965,oil,canned fish
966,whole milk,misc. beverages
967,white wine,sauces
968,other vegetables,margarine,brown bread
969,red/blush wine,frozen meals,canned fruit
970,other vegetables,liquor,whole milk,butter milk
971,rolls/buns,seasonal products
972,tropical fruit,root vegetables
973,other vegetables,whole milk,softener
974,citrus fruit,cereals
975,cake bar,flower soil/fertilizer
976,pork,napkins
977,specialty bar,cleaner
978,artif. sweetener,whole milk
979,pork,pastry
980,coffee,other vegetables,specialty cheese
981,dessert,rolls/buns
982,tidbits,cream cheese 
983,curd,hygiene articles
984,rolls/buns,dental care
985,root vegetables,butter,dessert
986,citrus fruit,pastry
987,salt,citrus fruit
988,other vegetables,whole milk
989,sausage,onions,mustard
990,frozen potato products,domestic eggs,shopping bags,butter milk
991,white bread,specialty chocolate
992,ice cream,butter
993,dessert,house keeping products
994,condensed milk,hard cheese
995,hard cheese,yogurt
996,sausage,whole milk,rolls/buns,bottled beer
997,whole milk,cream cheese ,semi-finished bread
998,sausage,rolls/buns
999,frankfurter,shopping bags
1000,photo/film,whole milk,yogurt,whole milk,white bread,pot plants,dessert
1001,whipped/sour cream,other vegetables
1002,butter,brown bread
1003,citrus fruit,hamburger meat,photo/film
1004,meat,root vegetables
1005,other vegetables,cookware,canned beer,canned beer,frozen vegetables,butter,ice cream,bottled water
1006,root vegetables,newspapers
1007,tropical fruit,yogurt,sausage,rolls/buns
1008,beverages,sausage,whole milk,citrus fruit,whole milk
1009,oil,butter
1010,root vegetables,ham
1011,chicken,soda
1012,pastry,sliced cheese
1013,UHT-milk,fish
1014,butter milk,spices
1015,spices,ice cream
1016,finished products,rolls/buns
1017,finished products,rolls/buns,oil,frozen vegetables
1018,tropical fruit,coffee,newspapers
1019,rolls/buns,hamburger meat
1020,other vegetables,shopping bags
1021,white bread,shopping bags
1022,soda,bottled water
1023,misc. beverages,yogurt
1024,other vegetables,snack products
1025,napkins,whipped/sour cream
1026,butter,bottled water
1027,UHT-milk,frozen vegetables
1028,whole milk,onions,cream cheese 
1029,pork,bottled water
1030,root vegetables,chicken
1031,bottled water,newspapers,specialty bar,bottled water
1032,salty snack,soups
1033,margarine,rolls/buns
1034,butter,rolls/buns
1035,citrus fruit,ice cream,butter,shopping bags
1036,yogurt,hygiene articles
1037,pastry,soda
1038,tropical fruit,chocolate marshmallow,napkins,bottled water
1039,long life bakery product,root vegetables
1040,herbs,dessert,yogurt
1041,meat,coffee
1042,whole milk,soda
1043,bottled beer,hygiene articles
1044,root vegetables,chewing gum
1045,pork,domestic eggs,pickled vegetables
1046,canned fruit,whipped/sour cream
1047,chicken,other vegetables,frozen meals
1048,soft cheese,flower (seeds)
1049,frankfurter,pip fruit
1050,whole milk,citrus fruit,pip fruit,butter,grapes,ice cream,margarine,whipped/sour cream
1051,whole milk,packaged fruit/vegetables,abrasive cleaner,napkins
1052,citrus fruit,whole milk,rolls/buns
1053,other vegetables,salty snack,brown bread,canned beer
1054,rolls/buns,napkins
1055,root vegetables,spread cheese
1056,herbs,yogurt,prosecco
1057,rice,margarine
1058,sausage,whipped/sour cream
1059,other vegetables,frankfurter,whole milk,sausage,misc. beverages,margarine,yogurt,frozen meals,cat food
1060,onions,sugar,mustard,rolls/buns
1061,whole milk,rolls/buns
1062,tropical fruit,citrus fruit,domestic eggs,rolls/buns
1063,domestic eggs,fruit/vegetable juice
1064,oil,whole milk
1065,beverages,pork
1066,whole milk,light bulbs
1067,dessert,tropical fruit,pip fruit,hard cheese,specialty fat
1068,canned beer,shopping bags
1069,whole milk,specialty cheese
1070,hygiene articles,semi-finished bread
1071,waffles,butter milk,domestic eggs
1072,root vegetables,soda,other vegetables
1073,whipped/sour cream,soft cheese
1074,white wine,dishes
1075,other vegetables,soda
1076,frankfurter,chicken,processed cheese,dessert
1077,sausage,bottled water
1078,pip fruit,root vegetables,root vegetables,beverages
1079,rice,bottled beer
1080,soft cheese,flower (seeds)
1081,tropical fruit,meat,hard cheese,jam
1082,other vegetables,yogurt
1083,pickled vegetables,UHT-milk,long life bakery product
1084,herbs,domestic eggs
1085,sausage,house keeping products
1086,chicken,cream cheese ,napkins
1087,yogurt,red/blush wine
1088,chicken,soda,dishes
1089,pastry,rolls/buns
1090,bottled beer,Instant food products
1091,bottled beer,whole milk,salty snack,other vegetables
1092,canned beer,white bread
1093,rolls/buns,yogurt
1094,chicken,yogurt
1095,pot plants,pip fruit
1096,sausage,soda,frozen vegetables
1097,whipped/sour cream,roll products 
1098,shopping bags,hard cheese,yogurt
1099,root vegetables,bottled water
1100,citrus fruit,butter,rolls/buns
1101,fruit/vegetable juice,root vegetables
1102,pasta,rolls/buns,margarine,canned fish,yogurt
1103,pip fruit,detergent
1104,tropical fruit,pastry
1105,canned beer,whole milk,bottled beer
1106,whole milk,pastry
1107,hamburger meat,other vegetables
1108,frankfurter,whole milk
1109,rolls/buns,whipped/sour cream,dishes
1110,sausage,white wine,candy
1111,citrus fruit,tropical fruit,pork,other vegetables,whole milk,yogurt,flower (seeds)
1112,spread cheese,root vegetables
1113,yogurt,frozen vegetables
1114,whole milk,chocolate marshmallow,rolls/buns
1115,whole milk,pork,rolls/buns,yogurt
1116,other vegetables,rolls/buns
1117,pastry,canned beer
1118,hamburger meat,brown bread
1119,meat,sausage,baking powder,pastry
1120,whole milk,sugar
1121,napkins,pastry
1122,pork,root vegetables
1123,white wine,waffles
1124,brown bread,whole milk
1125,tropical fruit,cocoa drinks
1126,pastry,pickled vegetables,margarine
1127,curd,whipped/sour cream
1128,sausage,whipped/sour cream
1129,dessert,butter
1130,hard cheese,salty snack
1131,newspapers,salty snack
1132,candy,berries,mustard
1133,other vegetables,rolls/buns
1134,rolls/buns,red/blush wine,canned beer
1135,pip fruit,skin care
1136,tropical fruit,rolls/buns
1137,long life bakery product,other vegetables
1138,long life bakery product,waffles,canned vegetables,soft cheese
1139,hamburger meat,butter
1140,frankfurter,oil
1141,other vegetables,whipped/sour cream
1142,canned beer,ice cream
1143,ham,chocolate
1144,tropical fruit,hygiene articles
1145,packaged fruit/vegetables,rolls/buns
1146,rolls/buns,whipped/sour cream
1147,curd,frozen vegetables
1148,bottled beer,curd
1149,specialty cheese,onions
1150,sausage,rolls/buns
1151,citrus fruit,other vegetables
1152,mustard,yogurt
1153,pastry,specialty bar,flour
1154,misc. beverages,rice,soda
1155,pip fruit,grapes,pastry
1156,pork,frozen meals,canned beer
1157,mayonnaise,processed cheese
1158,root vegetables,coffee
1159,finished products,pip fruit,root vegetables,canned fruit
1160,soft cheese,bottled beer
1161,citrus fruit,citrus fruit,soda
1162,bottled beer,soda
1163,chicken,meat,chewing gum,bottled beer,baking powder,shopping bags
1164,citrus fruit,waffles,female sanitary products
1165,waffles,curd
1166,pork,rolls/buns,specialty bar,hygiene articles
1167,syrup,whole milk
1168,whole milk,whole milk
1169,soups,whole milk,beef,bottled beer
1170,specialty chocolate,whole milk
1171,citrus fruit,bottled water,white wine,rolls/buns
1172,specialty bar,condensed milk
1173,yogurt,processed cheese
1174,misc. beverages,frankfurter,salt,curd
1175,bottled water,long life bakery product,root vegetables,mustard
1176,rolls/buns,soda,chocolate
1177,napkins,soda
1178,cereals,frozen vegetables
1179,ice cream,beef,yogurt,canned beer
1180,packaged fruit/vegetables,chewing gum,ham,condensed milk,soda
1181,sausage,chicken,bottled beer,whole milk
1182,pip fruit,sugar
1183,pastry,shopping bags
1184,bottled beer,instant coffee
1185,rolls/buns,curd
1186,grapes,rolls/buns
1187,other vegetables,whole milk
1188,roll products ,canned vegetables
1189,other vegetables,bottled beer
1190,tropical fruit,pastry,cream cheese 
1191,sausage,ham,shopping bags,whole milk,butter
1192,ham,sausage,detergent,whipped/sour cream,yogurt,dishes
1193,dessert,newspapers,domestic eggs
1194,hamburger meat,whipped/sour cream
1195,canned beer,whipped/sour cream,misc. beverages
1196,sausage,frozen vegetables
1197,soda,soda,roll products 
1198,newspapers,processed cheese
1199,whole milk,processed cheese,curd
1200,chicken,berries,soda
1201,tropical fruit,fruit/vegetable juice
1202,condensed milk,domestic eggs
1203,sausage,whipped/sour cream,misc. beverages
1204,other vegetables,root vegetables
1205,root vegetables,citrus fruit,bottled water,Instant food products,butter milk,mayonnaise
1206,processed cheese,rolls/buns,canned fish
1207,root vegetables,hard cheese
1208,condensed milk,other vegetables
1209,pastry,whole milk
1210,frozen meals,sausage,canned beer,brown bread,frozen vegetables,chocolate
1211,citrus fruit,fruit/vegetable juice
1212,UHT-milk,bottled water
1213,ham,sausage,curd,other vegetables
1214,curd,butter
1215,whole milk,other vegetables
1216,Instant food products,bottled beer,butter
1217,chicken,onions
1218,waffles,dishes,domestic eggs,oil
1219,onions,waffles
1220,frankfurter,coffee
1221,whipped/sour cream,grapes,yogurt,spread cheese
1222,citrus fruit,frozen meals
1223,pet care,flour,coffee,napkins
1224,rolls/buns,domestic eggs,napkins
1225,cling film/bags,napkins
1226,other vegetables,bottled water
1227,meat,curd
1228,UHT-milk,whole milk,canned beer
1229,other vegetables,margarine
1230,sausage,whole milk
1231,tropical fruit,other vegetables
1232,grapes,frozen vegetables,vinegar
1233,bottled water,whole milk,whole milk,frozen vegetables
1234,root vegetables,whole milk,rolls/buns
1235,whipped/sour cream,brown bread
1236,whole milk,whole milk
1237,citrus fruit,rolls/buns,pastry
1238,mustard,flour
1239,whole milk,pot plants
1240,bottled water,root vegetables,bottled beer,pastry
1241,other vegetables,fruit/vegetable juice
1242,honey,yogurt,spices,chocolate
1243,frankfurter,berries
1244,other vegetables,rolls/buns,bottled water,soda
1245,tropical fruit,frozen vegetables,rice
1246,napkins,white bread
1247,ham,pastry
1248,dessert,margarine
1249,other vegetables,specialty chocolate
1250,red/blush wine,dog food
1251,chicken,shopping bags,other vegetables,whole milk
1252,fruit/vegetable juice,white bread
1253,bottled water,bottled water
1254,sliced cheese,soda,oil,syrup
1255,soda,rolls/buns,shopping bags
1256,whole milk,citrus fruit
1257,frankfurter,grapes,salt,napkins,soda
1258,other vegetables,tropical fruit,sweet spreads
1259,pip fruit,domestic eggs
1260,white wine,rolls/buns
1261,frankfurter,beef,soda,rolls/buns,pastry,bottled water,ketchup,pastry
1262,berries,semi-finished bread
1263,beef,pip fruit
1264,whole milk,other vegetables
1265,root vegetables,chewing gum,chocolate,bottled beer
1266,soda,beef
1267,canned beer,shopping bags
1268,bottled water,whole milk,domestic eggs,domestic eggs
1269,curd,cat food
1270,frankfurter,hard cheese,butter
1271,whole milk,bottled water,whole milk
1272,herbs,soda,frozen vegetables
1273,tropical fruit,detergent,rolls/buns,coffee
1274,meat,other vegetables
1275,tropical fruit,bottled water
1276,pork,beef,beef,bottled water,salty snack,flour,instant coffee
1277,rolls/buns,baking powder
1278,meat,butter milk,tropical fruit,specialty bar,newspapers,rolls/buns
1279,whipped/sour cream,bottled water
1280,other vegetables,root vegetables
1281,cooking chocolate,chewing gum
1282,whole milk,frozen vegetables
1283,bottled beer,hard cheese
1284,red/blush wine,cream cheese 
1285,soda,domestic eggs
1286,canned beer,ice cream,newspapers,pastry,bottled beer
1287,frankfurter,processed cheese
1288,pastry,sugar
1289,yogurt,tropical fruit,bottled water,yogurt
1290,rolls/buns,soda
1291,curd,soda,ice cream
1292,soft cheese,semi-finished bread
1293,hard cheese,soda
1294,napkins,butter milk,cat food,shopping bags
1295,onions,berries
1296,root vegetables,canned beer
1297,soda,brown bread
1298,ham,brown bread
1299,whole milk,whipped/sour cream,whole milk,yogurt,whipped/sour cream
1300,whipped/sour cream,newspapers
1301,whipped/sour cream,Instant food products
1302,domestic eggs,vinegar,chocolate
1303,tropical fruit,frozen fish,soda,newspapers
1304,root vegetables,grapes,white bread,dishes
1305,turkey,ham,whole milk,citrus fruit,pastry,soda
1306,frankfurter,ketchup
1307,curd,processed cheese
1308,pork,tropical fruit
1309,rolls/buns,salty snack
1310,other vegetables,liquor
1311,whole milk,pastry
1312,whole milk,beef,rolls/buns,mustard
